Date,Open,High,Low,Close,Adj Close,Volume
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,,INFY.NS
2015-07-31,422.1618311497948,423.2577675029086,414.9010437716772,421.57470703125,,7931012
2015-08-03,421.946655174856,427.4264818654386,418.40431952346785,422.3184814453125,,7961012
2015-08-04,421.94656068265624,422.31838686984463,411.37832586036336,413.8246765136719,,9099054
2015-08-05,415.6839017081978,426.64355260069266,415.66431179091825,425.2148742675781,,4753476
2015-08-06,428.20920962403085,432.7104947343383,421.55513598270676,425.44970703125,,7238252
2015-08-07,422.53365986437,430.949105614332,422.14224378297644,428.83544921875,,4988058
2015-08-10,429.7748431632532,433.0431577787935,417.6409450411577,425.0778503417969,,3992754
2015-08-11,430.0880132332805,437.1726348144581,428.8745851457702,434.13916015625,,7574406
2015-08-12,436.4288823643922,449.73702765622124,434.86321821241233,447.9365234375,,10168440
2015-08-13,448.9543404060324,456.72394171053145,413.1593512965878,453.2599182128906,,9787960
2015-08-14,455.99973368649904,457.44795407193084,447.42771196929704,449.8349304199219,,5109066
2015-08-17,450.128576486938,451.47894310428194,439.36463226659816,447.05596923828125,,3107436
2015-08-18,450.128458995288,460.97066450419305,450.128458995288,455.7452697753906,,4150446
2015-08-19,457.95683297774707,464.29775462994024,455.1386561946135,460.12921142578125,,6869518
2015-08-20,453.65131292691797,457.36976631156483,441.51741240859656,444.0812072753906,,8369114
2015-08-21,446.5666713412567,454.4145360632079,437.40752436231026,450.08941650390625,,10822142
2015-08-24,434.45235609738774,439.5603561964723,422.18146879969817,427.446044921875,,14122684
2015-08-25,430.55779154666055,437.9946988551938,408.8341938822609,424.94097900390625,,13735078
2015-08-26,426.5652829467021,429.3834597417352,414.50964800956933,416.7015686035156,,11498212
2015-08-27,425.86069239161975,430.59681737410966,421.9661215319529,423.8253479003906,,15343392
2015-08-28,431.1840232676205,440.30403871669415,431.1840232676205,434.8829345703125,,7208820
2015-08-31,444.1985456134433,444.1985456134433,423.707922607379,428.36578369140625,,9917064
2015-09-01,426.6435828791287,436.2724101476823,423.5122538304745,426.2521667480469,,9071550
2015-09-02,429.77499490934184,436.42907042251016,426.6436652560862,430.342529296875,,11171830
2015-09-03,434.5305967199919,435.25470695518203,427.62209293933125,430.30328369140625,,8590536
2015-09-04,431.7319856627761,434.8633146612368,417.6410051697027,420.361328125,,7318888
2015-09-07,424.6668558403269,424.68644575639206,412.94396338524757,414.4117736816406,,5180988
2015-09-08,415.68390892457535,420.380902245757,411.88719176873497,414.431396484375,,5459496
2015-09-09,425.5084788356567,430.4011806155265,419.5981046416322,426.1347351074219,,9148664
2015-09-10,424.64740922497924,427.2307463716718,415.29255327562413,422.90557861328125,,8363004
2015-09-11,427.25028579783714,433.0628056360198,424.8821991547351,426.9371337890625,,9883810
2015-09-14,430.16630730062053,432.1233878615879,423.76666342231476,430.4598693847656,,6557076
2015-09-15,430.32291028419326,431.81026293561797,425.9194787459074,430.2445983886719,,5291886
2015-09-16,433.6890655961843,434.37404381350683,429.89234830371225,431.2035827636719,,7478240
2015-09-18,435.1765075587356,437.56413658832577,430.18595149856793,432.299560546875,,11576876
2015-09-21,430.55771318267625,434.02173613722516,427.6220924109762,432.3778076171875,,4351234
2015-09-22,436.42902709697614,444.62917670026815,430.98833280849766,433.47381591796875,,9626986
2015-09-23,433.47379272134947,440.8715674529484,429.5596312528094,436.91827392578125,,4758254
2015-09-24,435.84183224636126,451.1853244266198,434.4718758809708,446.4296569824219,,13399262
2015-09-28,446.1947471255395,447.32986332845724,430.94910972205446,432.7300720214844,,9788464
2015-09-29,431.3405080088072,443.63098213063176,429.57913569842646,439.110107421875,,8699370
2015-09-30,444.0224831432961,457.5458822452547,440.7149880595607,454.80596923828125,,9495692
2015-10-01,457.91775591007865,468.81868595224205,454.04272653274955,459.1507263183594,,10864394
2015-10-05,459.13110870626025,465.5307527114536,454.8255313867642,462.5559997558594,,6881760
2015-10-06,464.6305912569852,466.78338022695004,449.3849025196936,451.9291076660156,,8711880
2015-10-07,452.47707228152785,457.4676282258094,441.6935381682379,443.5527648925781,,9182488
2015-10-08,444.8052113373132,449.9718841149519,440.754064752542,443.1416931152344,,9080874
2015-10-09,444.6487326970773,459.09199774303164,444.6487326970773,456.939208984375,,11782138
2015-10-12,469.3079369508861,477.44941151636147,434.0804854700022,439.52117919921875,,30404970
2015-10-13,433.4738084399755,434.8633549238115,424.7647988566679,430.32293701171875,,15326862
2015-10-14,427.2111890358966,436.6443576063412,425.54767019891,429.618408203125,,8865510
2015-10-15,430.5185769421305,432.26035947095454,426.2912639598739,429.52044677734375,,8255666
2015-10-16,434.1223627478295,435.07041030859864,430.5672205597217,432.5028076171875,,6418992
2015-10-19,435.3074958387739,440.837718108958,434.7149720241113,439.2378845214844,,7347494
2015-10-20,439.6526003921168,446.36786922110696,438.70455279584803,444.7680358886719,,8788310
2015-10-21,444.39275301897226,453.02383817811193,444.39275301897226,449.68597412109375,,7278098
2015-10-23,451.02904994622253,455.4532075223931,444.4322572974687,454.2286682128906,,6033362
2015-10-26,455.84823174192525,457.6258028362395,451.56231996957456,455.1174621582031,,3195942
2015-10-27,454.2682498777332,456.2433292250277,451.9376466039836,454.03125,,5263748
2015-10-28,452.0957596363253,457.42847501866726,449.92317188796375,455.5323791503906,,5255472
2015-10-29,455.4927145052026,456.59877804563564,448.7577239705921,452.3128662109375,,5887324
2015-10-30,452.29317281338297,452.29317281338297,446.3679347415919,448.520751953125,,4044676
2015-11-02,446.3679496891588,448.6590611081917,440.0871874787936,446.8419494628906,,3544988
2015-11-03,447.71097942250805,454.4459708142442,447.71097942250805,452.49066162109375,,3614682
2015-11-04,454.3076668608326,457.2702853929479,447.2764144764339,449.0539855957031,,3205572
2015-11-05,451.483332065017,452.2931338195636,442.18073802614174,443.56329345703125,,2345306
2015-11-06,443.6026634018785,451.858501776983,443.5631714729408,449.64642333984375,,3026172
2015-11-09,442.4177152366153,450.31803158012633,440.521620026291,448.1849365234375,,6125676
2015-11-10,445.38034189640996,445.38034189640996,434.55689866669366,436.0382080078125,,4680052
2015-11-13,434.49766352898,436.8875287017144,430.56727512194277,434.8334655761719,,3520868
2015-11-16,428.05897019942006,432.1473749344276,421.5609300082954,426.6961364746094,,6808334
2015-11-17,426.6170573223328,427.7626127683423,415.5566150954575,419.30926513671875,,7184106
2015-11-18,411.21143879609946,412.8507639741452,399.45971900341556,402.9161071777344,,10125252
2015-11-19,406.96500628147146,415.5565994740189,404.4171496851598,413.8975524902344,,8539622
2015-11-20,413.97655099410633,419.9807717588121,411.62622631403366,415.7146301269531,,6082978
2015-11-23,414.766670991704,419.6648775121198,410.0264804660846,416.22821044921875,,5616350
2015-11-24,414.76657094340896,415.0826028567696,409.6313657793477,411.27069091796875,,4325802
2015-11-26,411.191670366046,418.5192326128394,410.8361947281671,415.7146301269531,,9853968
2015-11-27,417.92672529994996,422.6669150008946,412.7915197905933,421.22509765625,,5142478
2015-11-30,422.666998949852,433.8459678361304,417.2157604231744,429.73779296875,,18105534
2015-12-01,429.777218851367,432.5423296344181,423.83221137992507,426.2220764160156,,5898550
2015-12-02,426.5972789813383,426.5972789813383,418.32171754905545,418.99322509765625,,6397616
2015-12-03,419.111835015409,420.61291459835303,414.39141469119687,417.8280334472656,,5504726
2015-12-04,414.3715873433671,420.6523484065257,410.8559369679145,414.391357421875,,8375530
2015-12-07,416.86022135873134,418.32176063018034,410.8164599201015,413.2853088378906,,4513870
2015-12-08,412.81133537740243,419.80309666918936,410.53999422863944,412.5545654296875,,5724372
2015-12-09,412.00152724428574,413.5618205475962,403.92344837423667,406.1552734375,,6818254
2015-12-10,409.47339796112055,415.3986353854654,406.98482717471904,413.7198181152344,,5587746
2015-12-11,416.34664981474947,419.4672842533165,413.1470315047055,415.8726501464844,,5390198
