Date,Open,High,Low,Close,Adj Close,Volume
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,TCS.NS
2015-07-31,1064.2060309422393,1076.6436792981585,1062.9665861113617,1073.1175537109375,,1963776
2015-08-03,1069.9764435970985,1079.2085265934854,1068.9079203034416,1072.62646484375,,1179324
2015-08-04,1072.9680180993598,1078.3534157794118,1062.5392753181204,1072.326904296875,,2342692
2015-08-05,1077.0714165629745,1089.8936953315815,1073.2247329323925,1088.675537109375,,988994
2015-08-06,1096.304777112697,1103.998143969628,1089.9364207314236,1099.852294921875,,2211366
2015-08-07,1099.7239781284138,1099.7239781284138,1088.611337851951,1090.769775390625,,1188506
2015-08-10,1099.2965728052736,1106.562529935013,1092.7145122033994,1099.33935546875,,1431182
2015-08-11,1101.8611020565393,1115.5381987461474,1086.5171509470722,1113.0592041015625,,2200306
2015-08-12,1112.5889701256626,1150.329120359615,1112.118778249635,1141.9091796875,,3479784
2015-08-13,1141.182942151939,1147.166672934758,1092.4582772061258,1126.4801025390625,,1406426
2015-08-14,1127.5054988991906,1162.2752799618927,1127.1208723483755,1155.37255859375,,2293964
2015-08-17,1149.7738642397956,1152.6374858410202,1134.771755228097,1147.4871826171875,,773644
2015-08-18,1156.9539269779689,1175.3325226611626,1149.7307532044515,1171.48583984375,,1916926
2015-08-19,1175.3755595558955,1176.5937177840788,1163.3653166445174,1168.3660888671875,,1690070
2015-08-20,1173.2387003924823,1173.2387003924823,1142.0378169212067,1148.3848876953125,,2349298
2015-08-21,1159.1343145241851,1166.7849011883711,1134.8147609475936,1143.8116455078125,,3536080
2015-08-24,1127.9328583669044,1130.497313520448,1098.056997567301,1102.138671875,,4692344
2015-08-25,1106.0924979558338,1120.6671969861093,1083.6962921274906,1097.2237548828125,,3925800
2015-08-26,1093.334371325254,1127.9331329928991,1073.6307610256358,1101.326904296875,,3216158
2015-08-27,1117.6322977940501,1117.6322977940501,1088.0983840894835,1100.4290771484375,,5264798
2015-08-28,1115.1106739927686,1115.1106739927686,1093.184559763335,1098.8050537109375,,2744152
2015-08-31,1106.9896839269006,1106.9896839269006,1081.7939357356804,1095.8984375,,3692044
2015-09-01,1092.458032423154,1116.0510019251417,1081.3453920307431,1084.5081787109375,,2987602
2015-09-02,1094.0393991461904,1120.0045102005947,1089.0387319608596,1107.75927734375,,3765950
2015-09-03,1109.5968399890346,1117.6748304854948,1101.1127273568854,1113.6572265625,,2265074
2015-09-04,1116.1365125566952,1117.6324449837593,1085.2561931694402,1088.8037109375,,2426396
2015-09-07,1091.1761135638658,1094.146587793864,1082.499682547246,1085.512939453125,,1759184
2015-09-08,1087.756850050682,1095.9204107824003,1078.5675485669533,1085.748046875,,1787746
2015-09-09,1095.42864713803,1100.1515407837167,1087.3292617536033,1089.786865234375,,2045076
2015-09-10,1086.4742185802015,1102.0746548422696,1080.0630803903105,1087.9273681640625,,2665818
2015-09-11,1088.397784002896,1097.7580059470615,1085.8761108684878,1090.74853515625,,1592672
2015-09-14,1096.3048327340287,1096.3048327340287,1086.9018283207154,1090.598876953125,,1589318
2015-09-15,1090.5988658632195,1093.6975831951881,1083.9099522582273,1084.4442138671875,,1379900
2015-09-16,1092.0306241464627,1096.3047166088757,1086.0682860309892,1090.043212890625,,1756816
2015-09-18,1096.3047336726022,1105.280327983372,1085.1920930973633,1090.4278564453125,,2455294
2015-09-21,1089.8938506767233,1092.9284988236845,1082.7133526732557,1090.3426513671875,,1108840
2015-09-22,1093.0992271521318,1099.4675836473791,1064.2491009223102,1079.977783203125,,2081246
2015-09-23,1083.1830709362275,1093.2057950155652,1073.9083128978546,1082.477783203125,,1228352
2015-09-24,1083.6963262435665,1106.9901340843373,1081.3027923225713,1102.886962890625,,2354254
2015-09-28,1108.699898953246,1119.3851331374524,1102.5024631264064,1108.5716552734375,,2366812
2015-09-29,1104.1479235427755,1125.7961641553175,1098.377897644485,1106.2421875,,3325952
2015-09-30,1129.9417763857284,1129.9417763857284,1098.8477544655693,1106.156494140625,,3368336
2015-10-01,1110.836754619202,1132.6132372693646,1107.9303505516814,1130.32666015625,,2834408
2015-10-05,1133.788856720026,1183.9239985385684,1133.788856720026,1158.984619140625,,4807306
2015-10-06,1164.6901132089122,1165.1175224247686,1147.1663353587965,1154.0048828125,,3979590
2015-10-07,1151.4194955724415,1161.2713027981306,1131.331254412518,1134.3231201171875,,2065530
2015-10-08,1141.1831374451997,1144.752047797759,1119.8126667065255,1125.7109375,,2357550
2015-10-09,1132.8482927749078,1132.8910754419494,1114.6833984368834,1123.936767578125,,2249724
2015-10-12,1134.7713651289305,1137.0580459654486,1105.7075410879636,1108.10107421875,,2455912
2015-10-13,1112.4611431657709,1116.3932885498702,1097.416354021221,1110.6446533203125,,6179712
2015-10-14,1089.0382076104602,1089.0382076104602,1059.9743935925987,1061.5557861328125,,8337128
2015-10-15,1064.2491143564482,1070.0191396752482,1053.5638822845963,1054.7392578125,,3215710
2015-10-16,1060.3599321707409,1065.1042182206336,1055.7012114787178,1056.5560302734375,,2333828
2015-10-19,1064.2489832174472,1066.3646380373846,1049.6529997450332,1063.7147216796875,,3130642
2015-10-20,1066.920558181752,1081.3456233149057,1066.642783851714,1079.95654296875,,2695084
2015-10-21,1083.4827499691205,1086.4746155508894,1078.033280516613,1081.345703125,,1929688
2015-10-23,1091.4114516646482,1091.4114516646482,1082.544825386044,1086.763916015625,,2335398
2015-10-26,1091.8394075329734,1091.8394075329734,1077.3187134213902,1086.506591796875,,1414630
2015-10-27,1083.7229510321645,1090.0837449942453,1079.5680689128476,1084.1727294921875,,1530420
2015-10-28,1075.1560111494373,1085.2220121336838,1075.1560111494373,1083.31591796875,,1255342
2015-10-29,1085.22220701922,1086.0145742810457,1066.589393340575,1068.859619140625,,3130316
2015-10-30,1070.8508543601147,1075.9480625967574,1064.425749233954,1068.7947998046875,,1516696
2015-11-02,1070.8514522164828,1080.6176383757645,1065.518632899512,1078.283203125,,1319294
2015-11-03,1082.8445638790893,1091.3257249701003,1078.7753299562842,1089.46240234375,,1364906
2015-11-04,1090.126493901543,1091.0688220185375,1079.41798217363,1085.3291015625,,991434
2015-11-05,1084.043592365118,1085.8211626819696,1062.2838854102113,1063.4189453125,,1596098
2015-11-06,1067.424405702821,1078.6683425606457,1063.762073925497,1073.3140869140625,,908024
2015-11-09,1068.7094335475394,1072.029072068579,1057.4012873834113,1058.5792236328125,,2021556
2015-11-10,1059.2645084844112,1060.9993082441997,1049.434115946019,1052.925048828125,,1361920
