Date,Open,High,Low,Close,Adj Close,Volume
,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,,HDFCBANK.NS
2015-07-31,515.3545984641771,517.8491551820941,509.53400371619074,513.5299072265625,,2824750
2015-08-03,514.0380955078706,516.2323718086232,505.12238187693976,506.0232238769531,,2172864
2015-08-04,507.27046492080956,509.07209249726805,499.8099143560648,501.8887023925781,,2695464
2015-08-05,504.52188858121593,507.08569343104983,501.31128197997776,504.5449523925781,,2061390
2015-08-06,504.40637680888403,508.771809105842,501.4267468047638,506.2772521972656,,1871856
2015-08-07,505.35337361311167,506.99332903324984,502.88193677250933,504.75286865234375,,1613570
2015-08-10,505.8383995234725,510.8967609624144,502.60472938953245,505.6767272949219,,1977188
2015-08-11,505.86152720565906,507.6169143270365,500.8724135117803,505.6997985839844,,1363844
2015-08-12,502.7895245318048,505.7922182438121,493.227066106819,494.4974365234375,,3002870
2015-08-13,497.5232776140809,500.15638661061894,492.7189561342751,497.7773742675781,,1732526
2015-08-14,500.3411831185399,509.834337929337,498.8629563699968,508.979736328125,,1800830
2015-08-17,507.70932434206424,508.97969473459494,496.96892011430464,504.2215576171875,,1250106
2015-08-18,504.26772072877293,506.3465085576765,498.1930294617201,501.84246826171875,,928658
2015-08-19,501.14956100607554,502.1427709572283,496.59933650323865,499.7637023925781,,1502288
2015-08-20,493.365753204644,501.103465157994,493.365753204644,496.4608154296875,,1522426
2015-08-21,491.51784954745534,495.6523051429015,485.51246228794696,490.2705993652344,,3879486
2015-08-24,482.6021568698786,482.6021568698786,467.14985540797966,470.7530822753906,,7343164
2015-08-25,473.36312967321595,476.87401694150384,464.586052479338,470.4759521484375,,6173960
2015-08-26,469.9908976302646,475.34954005929717,466.1104819434702,468.18927001953125,,2786500
2015-08-27,473.5017230294888,477.86715538307647,466.1566606331283,472.16204833984375,,6936716
2015-08-28,476.296539959997,481.70136610514754,470.91477762443026,474.86444091796875,,2776568
2015-08-31,471.7000639249875,477.15113034319063,469.136231137484,474.6334533691406,,1720730
2015-09-01,471.7924916014978,471.7924916014978,458.71923015753185,461.99908447265625,,5234572
2015-09-02,464.30884159152663,468.39714161281273,455.02359971806624,459.7124328613281,,4340844
2015-09-03,463.01537541985005,468.882182754472,461.4909365238596,466.71099853515625,,3253684
2015-09-04,462.9691954006579,464.72461075648977,452.7138355281908,460.128173828125,,5702296
2015-09-07,462.4147839304656,466.4799632050674,452.71377447737893,454.76947021484375,,2690870
2015-09-08,455.80889018594144,466.5723861278374,451.327941828611,463.8237609863281,,3722244
2015-09-09,468.65121746911115,473.5017229234489,464.26266491518646,469.48272705078125,,3276560
2015-09-10,463.3387397441619,469.78298807459214,460.2436498017129,467.03436279296875,,2231870
2015-09-11,468.6511560861926,471.19189670568403,465.09411357983186,466.8033447265625,,2150880
2015-09-14,466.04110900306995,472.25438030877535,463.56967259969235,471.0533142089844,,2530172
2015-09-15,470.2449254903332,471.0302510014502,465.6946728439181,468.0275573730469,,2166364
2015-09-16,470.68377327806877,474.9337169700834,467.28840289073577,472.73944091796875,,2127026
2015-09-18,478.1212232044181,490.5939507662724,476.34271592281846,484.9350280761719,,3920584
2015-09-21,479.4839155832325,487.3602338621289,478.7448023360892,486.4132080078125,,2138344
2015-09-22,485.0736215858528,489.6700299712723,473.64028833888204,476.1117248535156,,3012606
2015-09-23,470.82238052804996,486.64423845900586,470.56831208334285,484.6809387207031,,2580576
2015-09-24,483.6646616902756,486.8983318257406,478.58318004883046,485.697265625,,4126418
2015-09-28,487.36026498846434,489.6700292775092,481.86301470239164,483.3874816894531,,2888554
2015-09-29,476.73537409023345,496.09121111874896,473.5478879271813,491.887451171875,,5209420
