Date,Open,High,Low,Close,Adj Close,Volume
,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,,DRREDDY.NS
2015-07-31,741.8605448306334,765.517038592606,739.8128055385129,762.2630615234375,,3523830
2015-08-03,764.8811637965537,778.635560721612,756.3816281444348,774.9421997070312,,1823225
2015-08-04,776.2605519145475,784.488889236031,769.2757762090768,778.2802124023438,,2000230
2015-08-05,780.4028020862448,787.3033993923858,774.240922641813,783.8998413085938,,1442725
2015-08-06,789.5475840075796,809.0898804483132,789.5475840075796,797.8881225585938,,2328085
2015-08-07,796.2797838990274,799.4589416999871,791.0435844189346,796.4387817382812,,1073790
2015-08-10,796.0928773933797,807.556416953707,793.5215180440088,796.5977783203125,,1460555
2015-08-11,800.5809285518466,805.4431459564632,782.6187970298819,789.8934326171875,,1371000
2015-08-12,790.7069656654147,801.4879434579951,786.1813485206089,799.4589233398438,,1430370
2015-08-13,803.0120878753918,807.4909645908746,794.2414108699278,802.59130859375,,1165870
2015-08-14,806.565209330182,811.2311052966686,790.6695346876003,796.2330322265625,,1352505
2015-08-17,788.9865129742044,790.7724708183551,777.8314958407105,781.96435546875,,1080150
2015-08-18,786.2748938000025,789.9215143286558,777.794077010177,783.8157348632812,,2100885
2015-08-19,791.0435626828869,798.2901201424525,784.8816261321471,791.2866821289062,,2782205
2015-08-20,794.9707413934515,809.3142180178138,794.9707413934515,803.311279296875,,3407185
2015-08-21,806.5559565882695,806.5559565882695,787.5278635863518,793.6710815429688,,2078250
2015-08-24,776.0830103762404,785.1622671031784,752.5574348352848,756.1199340820312,,2007385
2015-08-25,762.244414502844,776.0829913686104,735.3152811561613,767.7330932617188,,2271915
2015-08-26,767.6675186019564,772.3427166445994,742.6084685074485,759.4765625,,2203760
2015-08-27,770.8467514821433,784.3112889195131,764.0022540299386,772.3615112304688,,3239700
2015-08-28,791.0435528876202,792.7453319183902,777.7192377237329,781.8334350585938,,1473675
2015-08-31,785.3585486653923,807.8275806172126,781.8427901734136,804.6297607421875,,2316040
2015-09-01,805.0410137001688,805.9012912192304,786.3683003588693,794.6153564453125,,2487615
2015-09-02,794.7649633723947,800.8614399989189,781.1882268050787,785.4613647460938,,1677550
2015-09-03,791.9692899853076,796.5510074800349,784.5357127346073,787.1538696289062,,1048115
2015-09-04,785.4333102993521,785.4333102993521,752.7069223702125,757.9151000976562,,1829070
2015-09-07,762.9924279442195,765.7975471646026,734.9412357403879,738.02685546875,,1125360
2015-09-08,738.1390182192166,749.9018335328683,720.2891424452364,743.8334350585938,,2082665
2015-09-09,759.2522148758246,762.422013065834,739.9343203324005,755.7084350585938,,3668120
2015-09-10,751.4072686278332,751.5942879891118,740.5514709886211,743.08544921875,,3044895
2015-09-11,751.3979602384334,753.4363972237186,741.6922425515664,750.6873779296875,,1981335
2015-09-14,752.0524693479838,757.3822074067576,743.7306497063106,756.0170288085938,,2069560
2015-09-15,753.6420146923903,753.6420146923903,744.4318962739575,747.3865966796875,,1808375
2015-09-16,752.6975638241711,752.6975638241711,745.7969665947744,749.9766235351562,,1729805
2015-09-18,755.1380307798529,756.4471091739078,747.4707509784536,749.125732421875,,2746650
2015-09-21,747.9008076796391,747.9008076796391,736.9982703705813,740.0465087890625,,1059220
2015-09-22,748.0223665764288,748.0223665764288,730.0789532636915,734.8850708007812,,1332170
2015-09-23,731.1450189893337,740.0185375054051,721.2897201033724,735.7828369140625,,878465
2015-09-24,738.6813016272839,747.8446785118936,736.1847618153893,742.4682006835938,,2595465
2015-09-28,746.5356893487699,790.463834429388,742.4214920057598,783.7969970703125,,4571020
2015-09-29,773.9136658748405,775.5312663222475,751.7719322316763,763.2635498046875,,2578965
2015-09-30,764.4884205601549,784.4982925669768,762.9923798982754,778.3924560546875,,2746920
2015-10-01,788.0046376018337,794.7836748283105,783.5631994189696,791.59521484375,,1986180
2015-10-05,791.0436473830223,791.0436473830223,778.7478515488901,781.739990234375,,1572510
2015-10-06,791.4176305187345,804.9757062648521,789.1735123947076,794.1292114257812,,1675200
2015-10-07,794.0357107729026,794.0357107729026,782.9367942935548,784.6011352539062,,1330320
2015-10-08,789.9215956775287,793.6523952729563,785.6204355124886,790.14599609375,,1642270
2015-10-09,796.8408496004769,803.180389136437,792.1469320095435,796.2517700195312,,1328605
2015-10-12,789.3605416874965,801.0672001540661,777.1956658198628,783.0957641601562,,1210975
2015-10-13,785.4333957391669,795.3074132885046,780.3280581215553,790.678955078125,,1329840
2015-10-14,791.0436173370473,796.6538557578774,781.7025794976125,784.8442993164062,,1101435
2015-10-15,785.4332162276097,792.8387134295047,782.8618574840074,786.826416015625,,1268355
2015-10-16,786.6301877375264,800.3097653748201,777.9997329208214,798.5238647460938,,1019710
2015-10-19,791.0622734985504,815.3545856668185,787.3688554177675,813.0357055664062,,1683600
2015-10-20,817.2247348301031,820.3290736232022,798.645499714864,807.8182373046875,,1816010
2015-10-21,797.5888915894733,797.5888915894733,778.5140582239278,780.496337890625,,4546375
2015-10-23,783.5631965757127,784.9470369420173,774.4652793934775,783.2639770507812,,7302805
2015-10-26,794.9708075147256,796.8408870162563,777.120873561685,785.5736694335938,,4354730
2015-10-27,790.0991388557478,790.108498383425,778.4205028452086,781.5248413085938,,4071250
2015-10-28,785.4334339692964,785.4334339692964,763.0111977715738,769.2852783203125,,3227090
2015-10-29,769.5283521825261,792.9137053841238,763.5908726177331,789.426025390625,,6075625
2015-10-30,796.8408846051376,816.3551595789386,791.0436267538748,800.3753051757812,,5226980
2015-11-02,795.3447241678588,806.9673175417972,791.6420035824486,803.4421997070312,,2237600
2015-11-03,806.0041816433446,812.5494592204947,803.993823559389,810.7074584960938,,2533870
2015-11-04,811.6331647723508,818.9451819497036,806.004207612148,808.4166259765625,,1432455
2015-11-05,805.0878642718895,809.4077429244996,792.3712906859969,794.6715087890625,,1511245
2015-11-06,796.2798646115975,802.638180858009,676.0337701020617,678.96044921875,,20077465
2015-11-09,667.618374369191,668.5534141092038,644.4200407022835,654.7428588867188,,8571740
2015-11-10,654.1536989016417,654.1536989016417,617.1261525752429,622.8673095703125,,9468305
2015-11-13,620.1184428846927,637.4540612408695,616.7522651664939,633.8822021484375,,8533480
2015-11-16,643.3074360634935,659.2031139894809,637.6971967954979,656.2484130859375,,6525455
2015-11-17,647.0473929211067,649.113850949583,637.7157161238405,643.5503540039062,,3942100
2015-11-18,640.1281822856773,642.1852811248759,628.34670440618,629.6464233398438,,3717640
2015-11-19,635.8270709559998,636.7621107662293,586.8029405541079,613.591796875,,19031830
2015-11-20,620.3053156543417,631.5538127681127,618.949496771791,627.0562744140625,,3921190
2015-11-23,628.3466449684597,640.2777600369051,628.3466449684597,637.5567626953125,,2838850
2015-11-24,635.6399321036025,637.5100113725572,626.4765550997831,633.5267333984375,,1607540
2015-11-26,589.0751099990965,598.4067895108707,576.1715713846056,579.864990234375,,13707815
2015-11-27,585.3349080021969,587.1956280513393,569.8225727894178,579.59375,,6941180
2015-11-30,582.5297051825323,586.8308647682836,580.1079273646656,581.5946655273438,,3855655
2015-12-01,585.7089089094167,602.9977843625295,585.2413890450479,600.4638061523438,,5924780
