Date,Open,High,Low,Close,Adj Close,Volume
,UBL.NS,UBL.NS,UBL.NS,UBL.NS,,UBL.NS
2015-07-31,1000.5691753718373,1038.4973160108902,1000.5691753718373,1023.2388305664062,,287590
2015-08-03,1023.2388074320583,1041.4036706457557,1008.5132056244854,1018.8308715820312,,187753
2015-08-04,1018.8309448214529,1022.3185751570281,985.0684811563056,1001.1019897460938,,111646
2015-08-05,1002.700452678853,1017.2323432973872,997.8564891393416,1008.8038940429688,,116903
2015-08-06,1009.4819250633091,1021.1074366763222,1000.7143044175004,1006.3818359375,,103544
2015-08-07,1006.3818608312934,1032.7329738349479,990.2514394170727,997.7595825195312,,139682
2015-08-10,1002.700416202957,1011.2258390266935,968.7926726598618,977.46337890625,,94015
2015-08-11,981.3870476920347,990.2030379924818,958.8626164394782,962.3018188476562,,125359
2015-08-12,962.3018188476562,962.3018188476562,962.3018188476562,962.3018188476562,,0
2015-08-13,946.9949133298265,979.4494704618462,932.9474184517883,944.136962890625,,117531
2015-08-14,954.2607571646737,958.3296981076002,923.2593924649077,931.736328125,,170769
2015-08-17,941.6665121773462,941.6665121773462,904.9008170826108,921.2734375,,111425
2015-08-18,921.5157589091658,941.6666381042421,908.0979426307646,911.5856323242188,,98933
2015-08-19,919.3841622616006,943.6039768628019,912.8448123192762,932.8504028320312,,102445
2015-08-20,934.8849273269516,949.4168173890286,882.5701231034745,888.81884765625,,143603
2015-08-21,888.3828467136507,934.5942672510098,850.9389877010913,900.347412109375,,206087
2015-08-24,871.8649826625772,891.2892640364188,765.2977880495271,798.04296875,,226638
2015-08-25,844.78707401372,861.2565467869233,784.2859695590193,827.251953125,,319568
2015-08-26,830.2553301940503,846.7248058221703,804.0979277258597,813.7374267578125,,144184
2015-08-27,835.6805155444456,863.0973948210255,829.2865077119152,848.7592163085938,,177282
2015-08-28,858.9800761788333,888.964163116537,831.805393479055,837.4244384765625,,174696
2015-08-31,845.756035651358,856.4127554591071,823.4738033260645,828.1724243164062,,328530
2015-09-01,833.1616720711942,910.9557093931551,824.0549975847636,858.3502807617188,,946106
2015-09-02,863.0973930135171,875.0135307475929,815.7234089148716,820.8095703125,,340176
2015-09-03,828.3177476784892,861.1598434315911,823.7159824136088,846.9185791015625,,271688
2015-09-04,849.4857678932622,849.4857678932622,810.4434379285236,820.3251342773438,,127757
2015-09-07,820.6643730164385,835.4869504459432,801.28851664367,807.2950439453125,,121287
2015-09-08,813.592155265286,827.7365651654635,786.7565837482867,806.0355834960938,,156795
2015-09-09,819.8408284380951,833.3070707198495,814.3186981811737,817.70947265625,,117344
2015-09-10,808.9419092762279,856.4127518565095,775.0341645760267,837.4244384765625,,319301
2015-09-11,844.7872147139346,847.6935927462074,826.4285816506629,834.905517578125,,91525
2015-09-14,839.9490980835438,842.8588524648956,823.4604899225504,830.2984008789062,,79434
2015-09-15,830.2984008789062,830.2984008789062,830.2984008789062,830.2984008789062,,0
2015-09-16,842.8588869746083,845.7686414750959,822.4906054711943,826.4187622070312,,83810
2015-09-18,834.8085618078273,852.5580520760747,829.2800165245095,848.1934204101562,,160748
2015-09-21,845.7686766206214,852.4611359294879,835.4390240350033,843.0529174804688,,65760
2015-09-22,844.1197684954238,852.5580683840981,815.943657597409,823.7030029296875,,81861
2015-09-23,823.4604513326244,829.2314757583448,809.8815981893302,815.1676635742188,,97395
2015-09-24,814.682654087578,838.3971615556585,810.6574706182749,830.6378173828125,,147282
2015-09-28,838.0092889945324,838.9792071530909,811.1425441626411,815.022216796875,,70375
2015-09-29,812.742854991099,835.0994545656077,805.1289626559126,827.2916259765625,,102810
2015-09-30,833.9356694506827,865.0700796728994,825.7883919638213,855.12841796875,,186609
2015-10-01,870.9864157974924,872.9262519128544,842.0828695184202,846.7384643554688,,90007
2015-10-05,846.7386021854059,890.3849218856845,846.6901181144498,886.5052490234375,,153089
2015-10-06,887.5236681408489,922.3922404913592,885.0019044122099,907.7949829101562,,185087
2015-10-07,905.5155072232449,918.5124333387241,877.9698689234668,890.9667358398438,,132857
2015-10-08,892.3246936903153,916.7181587246438,892.3246936903153,905.8065795898438,,104142
2015-10-09,914.6327841107602,914.6812681767777,889.4633971408501,893.634033203125,,86234
2015-10-12,892.3247001911033,906.776504341232,873.8962552958521,900.0840454101562,,67624
2015-10-13,894.4586071932728,911.7231399178524,885.5353476010631,907.7949829101562,,100327
2015-10-14,916.5726573385662,928.3571866125616,883.5469559695216,892.47021484375,,138329
